-0.559946, -0.303086, 12.398114, -28.231090
-0.426882, -0.598736, 13.144560, -29.286740
-0.314623, -0.862194, 9.105319, -23.077686
-0.232901, -1.078013, 5.933406, -18.037019
-0.143108, -1.393561, 2.015015, -11.755339
-0.121864, -1.511566, 1.072620, -10.015542
-0.113782, -1.606240, 0.570977, -8.962611
-0.110000, -1.691528, 0.203840, -8.124663
-0.109397, -1.769234, -0.070130, -7.437885
-0.110050, -1.843889, -0.311809, -6.843543
-0.172856, -1.259409, 3.300821, -13.775938
-0.113979, -1.909813, -0.466937, -6.353215
-0.118555, -1.973504, -0.590615, -5.916139
-0.124406, -2.032849, -0.693348, -5.532766
-0.131673, -2.086479, -0.756562, -5.199266
-0.147293, -2.187437, -0.847749, -4.600208
-0.155828, -2.232591, -0.865376, -4.347995
-0.164494, -2.275333, -0.871108, -4.119120
-0.139045, -2.139553, -0.816723, -4.871232
-0.173192, -2.315449, -0.866976, -3.906735
-0.181829, -2.353849, -0.856537, -3.706734
-0.190336, -2.390291, -0.839320, -3.519132
-0.198614, -2.424601, -0.815277, -3.344716
-0.206763, -2.458073, -0.788818, -3.178380
-0.214535, -2.489347, -0.755827, -3.022395
-0.221972, -2.519084, -0.719431, -2.874115
-0.229034, -2.547360, -0.679668, -2.732757
-0.235617, -2.574007, -0.636453, -2.597630
-0.241755, -2.599331, -0.590720, -2.468145
-0.247502, -2.623602, -0.542917, -2.343797
-0.252683, -2.646438, -0.493030, -2.224122
-0.241755, -2.599331, -0.590720, -2.468145
-0.261596, -2.688811, -0.388685, -1.996537
-0.265303, -2.708414, -0.334577, -1.888063
-0.257443, -2.668291, -0.441741, -2.108001
-0.268372, -2.726769, -0.279158, -1.783522
-0.270977, -2.744269, -0.222980, -1.682042
-0.273394, -2.761430, -0.166520, -1.581973
-0.274866, -2.776929, -0.108861, -1.485538
-0.275664, -2.791315, -0.050595, -1.391989
-0.276188, -2.818397, 0.066539, -1.209679
-0.275325, -2.830201, 0.125571, -1.122171
-0.273873, -2.841141, 0.184649, -1.036833
-0.276461, -2.805701, 0.007671, -1.298812
-0.271731, -2.851090, 0.243662, -0.953205
-0.269295, -2.860624, 0.302585, -0.870666
-0.266269, -2.869335, 0.361297, -0.789406
-0.262658, -2.877237, 0.419613, -0.710116
-0.258269, -2.884078, 0.477511, -0.632193
-0.253207, -2.890017, 0.534811, -0.555771
-0.247575, -2.895197, 0.591495, -0.480553
-0.235372, -2.904316, 0.703561, -0.332350
-0.241942, -2.900378, 0.648179, -0.405480
-0.220215, -2.909528, 0.811482, -0.189569
-0.228063, -2.907279, 0.757984, -0.260458
-0.202939, -2.911924, 0.915415, -0.050657
-0.211837, -2.911074, 0.863982, -0.119647
-0.193532, -2.912090, 0.965712, 0.017429
-0.173725, -2.911068, 1.063875, 0.151845
-0.152058, -2.907485, 1.157147, 0.282829
-0.184126, -2.912255, 1.016009, 0.085515
-0.128045, -2.900554, 1.243110, 0.409761
-0.115477, -2.896248, 1.284040, 0.472194
-0.163325, -2.909880, 1.111741, 0.218034
-0.102440, -2.891217, 1.323106, 0.533746
-0.089083, -2.885678, 1.360792, 0.594519
-0.075478, -2.879735, 1.397354, 0.654715
-0.140266, -2.904337, 1.200881, 0.346686
-0.061333, -2.872890, 1.431336, 0.714073
-0.046911, -2.865555, 1.463836, 0.772731
-0.032119, -2.857534, 1.494228, 0.830833
-0.017032, -2.848939, 1.522776, 0.888162
-0.046911, -2.865553, 1.463836, 0.772849
0.013823, -2.830325, 1.575178, 1.001237
0.029691, -2.820035, 1.598057, 1.056725
-0.001806, -2.840058, 1.550388, 0.945169
0.045778, -2.809193, 1.619010, 1.111664
0.078348, -2.786415, 1.656714, 1.220411
0.094993, -2.773943, 1.671844, 1.273877
0.111757, -2.761028, 1.685355, 1.326948
0.128668, -2.747495, 1.696609, 1.379686
0.145633, -2.733699, 1.706901, 1.432178
0.061865, -2.798350, 1.639639, 1.166512
0.162740, -2.719116, 1.714317, 1.484396
0.179904, -2.704098, 1.720157, 1.536456
0.197118, -2.688561, 1.724126, 1.588432
0.214357, -2.672676, 1.726862, 1.640397
0.231627, -2.656012, 1.726858, 1.692433
0.248888, -2.638827, 1.725080, 1.744655
0.266122, -2.621118, 1.721566, 1.797161
0.283322, -2.602970, 1.716634, 1.850039
0.300467, -2.584292, 1.710036, 1.903399
0.317526, -2.564988, 1.701548, 1.957377
0.334571, -2.545595, 1.692794, 2.011470
0.368260, -2.504616, 1.668841, 2.123211
0.384901, -2.483192, 1.654537, 2.180773
0.351505, -2.525566, 1.681954, 2.066786
0.417833, -2.438986, 1.622699, 2.298964
0.433968, -2.415688, 1.604108, 2.360830
0.449944, -2.391866, 1.584475, 2.424513
0.465684, -2.367294, 1.563424, 2.490233
0.481318, -2.342386, 1.541780, 2.557787
0.496619, -2.316459, 1.518382, 2.628143
0.511681, -2.289814, 1.493857, 2.701212
0.526535, -2.262549, 1.468394, 2.777009
0.401444, -2.461382, 1.639303, 2.239181
0.555411, -2.205550, 1.413906, 2.938443
0.569453, -2.175873, 1.385021, 3.025027
0.583153, -2.145172, 1.354736, 3.115829
0.541086, -2.234385, 1.441626, 2.856259
0.596544, -2.113541, 1.323171, 3.211238
0.609612, -2.080931, 1.290229, 3.311682
0.622513, -2.047800, 1.256518, 3.416654
0.635073, -2.013615, 1.221214, 3.527452
0.647097, -1.977754, 1.183218, 3.645764
0.658797, -1.940872, 1.143429, 3.771323
0.670021, -1.902498, 1.100868, 3.904942
0.680880, -1.862967, 1.055913, 4.047457
0.691434, -1.822478, 1.008830, 4.196206
0.701348, -1.779957, 0.956875, 4.359487
0.710635, -1.735494, 0.899709, 4.535344
0.719324, -1.689202, 0.837021, 4.725485
0.735262, -1.592307, 0.696239, 5.142398
0.742207, -1.540830, 0.612442, 5.384496
0.748008, -1.486057, 0.516016, 5.655334
0.752618, -1.428025, 0.403207, 5.956633
0.756634, -1.368368, 0.280987, 6.288344
0.759343, -1.305346, 0.131079, 6.662751
0.727908, -1.642594, 0.773190, 4.918311
0.759769, -1.236588, -0.051606, 7.099299
0.758183, -1.163124, -0.273085, 7.606771
0.754135, -1.084146, -0.546562, 8.206694
0.748604, -1.001777, -0.857277, 8.908740
0.724462, -0.809117, -1.838553, 10.893681
0.702247, -0.693094, -2.652859, 12.388002
0.675350, -0.567794, -3.671608, 14.371692
0.630190, -0.409792, -5.513438, 17.461110
0.560809, -0.212161, -8.668336, 22.517036
0.449019, 0.051884, -14.044669, 30.788019
0.286095, 0.393494, -17.083895, 35.328244
0.134119, 0.718081, -12.372398, 28.121352
0.036170, 0.958653, -7.701359, 20.696158
0.739772, -0.912183, -1.253400, 9.768695
-0.026876, 1.142278, -5.161295, 16.409013
-0.072268, 1.299191, -3.442344, 13.735784
-0.103794, 1.431350, -2.436745, 11.910361
-0.124865, 1.543451, -1.816771, 10.573500
-0.141420, 1.645489, -1.351868, 9.493841
-0.153855, 1.738031, -1.022327, 8.682977
-0.164262, 1.825220, -0.757837, 7.992908
-0.171003, 1.902295, -0.598614, 7.437221
-0.176376, 1.974231, -0.482116, 6.961854
-0.180751, 2.041741, -0.397572, 6.549549
-0.184408, 2.105390, -0.337237, 6.187977
-0.187557, 2.165639, -0.295378, 5.868125
-0.193167, 2.280100, -0.239885, 5.303470
-0.187557, 2.165639, -0.295378, 5.868125
-0.190362, 2.222869, -0.267632, 5.583282
-0.197812, 2.381706, -0.228430, 4.872400
-0.195517, 2.331979, -0.231314, 5.076536
-0.200099, 2.429496, -0.229462, 4.688792
-0.202395, 2.476431, -0.231612, 4.520947
-0.204734, 2.520891, -0.236297, 4.373800
-0.207121, 2.563961, -0.241107, 4.242943
-0.209532, 2.606430, -0.245462, 4.125084
-0.212000, 2.647167, -0.247964, 4.024715
-0.207121, 2.563961, -0.241107, 4.242943
-0.216957, 2.725986, -0.245959, 3.866449
-0.219392, 2.764346, -0.240507, 3.807846
-0.214484, 2.686972, -0.248304, 3.938635
-0.221756, 2.802187, -0.231624, 3.762581
-0.224033, 2.839717, -0.219655, 3.730488
-0.226264, 2.877140, -0.205159, 3.704917
-0.230180, 2.951339, -0.164466, 3.699097
-0.231728, 2.988405, -0.136399, 3.718492
-0.232983, 3.025707, -0.104686, 3.750510
-0.228383, 2.914371, -0.188727, 3.692358
-0.233857, 3.063425, -0.069557, 3.795155
-0.234550, 3.101387, -0.032891, 3.846114
-0.234996, 3.139720, 0.005792, 3.909735
-0.234924, 3.178881, 0.047962, 3.990330
-0.234290, 3.219118, 0.093214, 4.086200
-0.233357, 3.260014, 0.139046, 4.193319
-0.231962, 3.301993, 0.186060, 4.314325
-0.229865, 3.345814, 0.233138, 4.452349
-0.227535, 3.390350, 0.279678, 4.598146
-0.224742, 3.436411, 0.324793, 4.765330
-0.221285, 3.484988, 0.366060, 4.953235
-0.217628, 3.534570, 0.405039, 5.157646
-0.213473, 3.586934, 0.436947, 5.387306
-0.208980, 3.642059, 0.460153, 5.642079
-0.204328, 3.699446, 0.474668, 5.925599
-0.199574, 3.759731, 0.476570, 6.237079
-0.194877, 3.823848, 0.459570, 6.593492
-0.186069, 3.959766, 0.375242, 7.415894
-0.182357, 4.033985, 0.291329, 7.910376
-0.180141, 4.116095, 0.142376, 8.529360
-0.190209, 3.888558, 0.438789, 6.957801
-0.179732, 4.204979, -0.073745, 9.271039
-0.181434, 4.300833, -0.371119, 10.180243
-0.186566, 4.406620, -0.801818, 11.328785
-0.208449, 4.645876, -2.194897, 14.431135
-0.231188, 4.792678, -3.459561, 17.139649
-0.192388, 4.513929, -1.287982, 12.535921
-0.277480, 4.984776, -6.071871, 21.695234
-0.360820, 5.238858, -11.221407, 30.040933
-0.475516, 5.542663, -17.495597, 39.919426
-0.657918, 5.953529, -16.512627, 38.520434
-0.950869, 6.660888, -8.497202, 25.220688
-1.020493, 6.902386, -4.651483, 19.962933
-1.058983, 7.085276, -3.189180, 16.854821
-1.091215, 7.256361, -2.007142, 14.617759
-0.838682, 6.362064, -15.073206, 36.263115
-1.108538, 7.395032, -1.494971, 13.189778
-1.122187, 7.523308, -1.124009, 12.083495
-1.132613, 7.641743, -0.874238, 11.269713
-1.140505, 7.751151, -0.712610, 10.638711
-1.147657, 7.857661, -0.569637, 10.080863
-1.153946, 7.960805, -0.457589, 9.660770
-1.158076, 8.056104, -0.369366, 9.415288
-1.161769, 8.150496, -0.281878, 9.249255
-1.164888, 8.243695, -0.195516, 9.144211
-1.166389, 8.335205, -0.104228, 9.171962
-1.167550, 8.519765, 0.080668, 9.411028
-1.167053, 8.613290, 0.172828, 9.652913
-1.167891, 8.426715, -0.012939, 9.213621
-1.164933, 8.711642, 0.248284, 10.034798
-1.159718, 8.915257, 0.355444, 11.025446
-1.156298, 9.029212, 0.316871, 11.796004
-1.162687, 8.810806, 0.318967, 10.471286
-1.152949, 9.285799, -0.075097, 14.063188
-1.153671, 9.151884, 0.190354, 12.779967
-1.159722, 9.587379, -1.144198, 17.883743
-1.203717, 9.993158, -4.890879, 26.082923
-1.155924, 9.434627, -0.569332, 15.796069
-1.176189, 9.777619, -2.586795, 21.281384
-1.403929, 10.693934, -23.332029, 57.098570
-1.841044, 11.737682, -13.151959, 38.260450
-1.280189, 10.303376, -11.540895, 37.695489
-1.621159, 11.215807, -33.174577, 69.429032
-1.996670, 12.472437, -1.109740, 16.852076
-1.931874, 12.051804, -6.265766, 26.495078
-1.979318, 12.290497, -2.484228, 19.750474
-1.998239, 12.902976, 0.731299, 12.359507
-2.003228, 12.630604, -0.265170, 14.898363
-1.978524, 13.135660, 1.242228, 10.891781
-1.965215, 13.241986, 1.413817, 10.392623
-1.989446, 13.022378, 1.013749, 11.554000
-1.950344, 13.343857, 1.556540, 9.997240
-2.003735, 12.774411, 0.346513, 13.400097
-1.916782, 13.537860, 1.791277, 9.452305
-1.934147, 13.442216, 1.680129, 9.687872
-1.858966, 13.815765, 2.091664, 9.109289
-1.898348, 13.631480, 1.894603, 9.282149
-1.837577, 13.906820, 2.185974, 9.110613
-1.815718, 13.997971, 2.279611, 9.139080
-1.879405, 13.724453, 1.995765, 9.162324
-1.792464, 14.089868, 2.370792, 9.249679
-1.744024, 14.277031, 2.544312, 9.619197
-1.769058, 14.182044, 2.461313, 9.389226
-1.692040, 14.474285, 2.684470, 10.285449
-1.718590, 14.373395, 2.622811, 9.906914
-1.664966, 14.579420, 2.726110, 10.758972
-1.637645, 14.689058, 2.741812, 11.348305
-1.610313, 14.805100, 2.714310, 12.084428
-1.557721, 15.060893, 2.441215, 14.092936
-1.534430, 15.207245, 2.090262, 15.647583
-1.583263, 14.926102, 2.644975, 12.917088
-1.506146, 15.561806, 0.278124, 20.827264
-1.504493, 15.774621, -1.551239, 25.575870
-1.515528, 15.370340, 1.472149, 17.693607
-1.627708, 16.451369, -18.320823, 54.711920
-1.961223, 17.229625, -33.171332, 77.551856
-1.524393, 16.035176, -5.218195, 32.838421
-2.204591, 18.125826, 0.948237, 23.798165
-2.213136, 18.402014, 5.966003, 17.708777
-2.147538, 18.566761, 7.082827, 15.376589
-2.073692, 18.715498, 7.949208, 13.674392
-1.992068, 18.848249, 8.601211, 12.360101
-1.906385, 18.972490, 9.148788, 11.260468
-2.150168, 17.783884, -9.376612, 40.280515
-1.812748, 19.080609, 9.568692, 10.387506
-1.715175, 19.180653, 9.938983, 9.639207
-1.614643, 19.274785, 10.278631, 8.969041
-1.510827, 19.362502, 10.588332, 8.375229
-1.403514, 19.443585, 10.870998, 7.849420
-1.183895, 19.596540, 11.398218, 6.882819
-1.069129, 19.664029, 11.631910, 6.469717
-0.951715, 19.726759, 11.848723, 6.079948
-1.296201, 19.524669, 11.150196, 7.331259
-0.832198, 19.785695, 12.052361, 5.710494
-0.590838, 19.899399, 12.443578, 5.002813
-0.465583, 19.947837, 12.605186, 4.687275
-0.339543, 19.994749, 12.759977, 4.384411
-0.712342, 19.844048, 12.253676, 5.350596
-0.211261, 20.037152, 12.894090, 4.098764
-0.082756, 20.079106, 13.025767, 3.820919
0.178570, 20.153512, 13.237392, 3.318450
0.311184, 20.185980, 13.313155, 3.097939
0.047229, 20.117843, 13.140278, 3.558649
0.578546, 20.243958, 13.411782, 2.712985
0.712754, 20.270534, 13.437674, 2.548529
0.444618, 20.215932, 13.370896, 2.895614
0.981559, 20.319898, 13.441900, 2.279228
1.115877, 20.342381, 13.409782, 2.188600
1.383240, 20.385263, 13.291951, 2.079240
0.847046, 20.296565, 13.457496, 2.391514
1.647282, 20.426608, 13.104867, 2.066153
1.777806, 20.447324, 12.999130, 2.078282
1.907259, 20.468188, 12.891529, 2.094973
2.035823, 20.489193, 12.786241, 2.110977
1.515730, 20.405966, 13.204019, 2.064528
2.163182, 20.510364, 12.686794, 2.122213
2.290058, 20.531566, 12.591666, 2.126984
1.249942, 20.364310, 13.364767, 2.115105
2.415560, 20.552817, 12.510414, 2.121498
2.540674, 20.574007, 12.434686, 2.107834
2.665057, 20.595070, 12.370000, 2.087728
2.788616, 20.615817, 12.322278, 2.053648
2.911708, 20.636220, 12.284070, 2.012837
3.034568, 20.656328, 12.253284, 1.965501
3.157052, 20.675802, 12.236848, 1.911701
3.401738, 20.713447, 12.227613, 1.794943
3.524059, 20.731190, 12.240819, 1.733038
3.646541, 20.748316, 12.263198, 1.671689
3.769330, 20.764736, 12.295987, 1.612878
3.892297, 20.780876, 12.333119, 1.557719
3.279476, 20.695097, 12.223896, 1.856285
4.139733, 20.811339, 12.437670, 1.466865
4.264439, 20.825838, 12.505002, 1.434460
4.389861, 20.840062, 12.580822, 1.412040
4.515943, 20.854134, 12.663381, 1.398440
4.015657, 20.796471, 12.378929, 1.508143
4.770267, 20.882128, 12.845483, 1.399077
4.898724, 20.896123, 12.943883, 1.409173
5.028664, 20.910290, 13.043771, 1.424050
5.159421, 20.924566, 13.139155, 1.434667
5.291248, 20.938922, 13.224391, 1.434275
5.423862, 20.953198, 13.295811, 1.417889
5.557110, 20.967217, 13.350829, 1.382592
4.642302, 20.868181, 12.748447, 1.391678
5.824696, 20.994061, 13.418676, 1.266363
5.958872, 21.006714, 13.432835, 1.188441
6.093179, 21.018132, 13.426601, 1.093853
6.227367, 21.028573, 13.409453, 0.993620
6.361382, 21.038171, 13.384707, 0.891832
5.690603, 20.981027, 13.397271, 1.337826
6.495310, 21.047427, 13.357048, 0.789995
6.628679, 21.054831, 13.315637, 0.691430
6.761602, 21.061273, 13.267919, 0.597955
6.894018, 21.066812, 13.214328, 0.511196
7.418464, 21.082399, 12.951037, 0.247453
7.026157, 21.071931, 13.157912, 0.428604
7.547569, 21.084684, 12.868981, 0.211678
7.675824, 21.086674, 12.781105, 0.188304
7.157416, 21.075863, 13.093067, 0.359258
7.803173, 21.088492, 12.687681, 0.177313
7.930046, 21.090294, 12.591946, 0.175954
8.055459, 21.092099, 12.490414, 0.186404
8.180364, 21.093978, 12.388711, 0.202022
8.426986, 21.098218, 12.194388, 0.233706
8.548512, 21.100590, 12.112934, 0.238659
8.669295, 21.102941, 12.046405, 0.228829
8.789581, 21.105152, 11.994298, 0.204126
7.288568, 21.079695, 13.027270, 0.295181
8.909351, 21.106980, 11.962566, 0.158560
9.028990, 21.108525, 11.939082, 0.099444
9.148369, 21.109151, 11.938973, 0.023881
8.304586, 21.095949, 12.287135, 0.218852
9.267811, 21.108969, 11.951473, -0.061606
9.387334, 21.108350, 11.968970, -0.149935
9.627042, 21.104385, 12.030369, -0.338448
9.747559, 21.100536, 12.073976, -0.430940
9.507056, 21.106827, 11.995862, -0.243892
9.990021, 21.090172, 12.175141, -0.601587
10.111776, 21.084174, 12.230009, -0.677930
9.868537, 21.095781, 12.122380, -0.519182
10.357103, 21.069876, 12.353573, -0.806709
10.480871, 21.061658, 12.423637, -0.854339
10.233900, 21.077662, 12.287721, -0.748969
10.730499, 21.044040, 12.581338, -0.918133
10.856604, 21.034807, 12.668715, -0.933466
10.983758, 21.025454, 12.763010, -0.935361
11.111880, 21.016134, 12.862147, -0.927213
11.240837, 21.006920, 12.963156, -0.912141
10.605484, 21.052922, 12.499989, -0.891063
11.633426, 20.980033, 13.239569, -0.886246
11.370470, 20.997797, 13.063780, -0.896708
11.766165, 20.971089, 13.305152, -0.905965
11.501584, 20.988896, 13.157663, -0.885122
12.033106, 20.952151, 13.385092, -1.008345
12.167013, 20.941820, 13.401992, -1.084007
12.301010, 20.930932, 13.410091, -1.173868
12.435077, 20.918688, 13.402099, -1.276284
12.569055, 20.905554, 13.388472, -1.385646
12.702930, 20.891687, 13.371188, -1.498714
12.836528, 20.876116, 13.348066, -1.615800
12.970008, 20.859954, 13.324080, -1.734435
11.899468, 20.961843, 13.352453, -0.946919
13.236098, 20.823462, 13.272439, -1.974889
13.368692, 20.803109, 13.246408, -2.095729
13.501027, 20.781551, 13.220482, -2.215580
13.633144, 20.759003, 13.193953, -2.333029
13.765080, 20.735689, 13.166021, -2.445217
13.103243, 20.842607, 13.298646, -1.854034
13.896575, 20.710721, 13.131686, -2.546254
14.159079, 20.659782, 13.041420, -2.706923
14.289235, 20.632664, 12.965562, -2.734770
14.418576, 20.605300, 12.871030, -2.737187
14.028013, 20.685621, 13.095201, -2.636229
14.546737, 20.578043, 12.759777, -2.711559
14.801180, 20.524054, 12.534473, -2.646874
14.925992, 20.497733, 12.429380, -2.618937
15.049802, 20.471639, 12.334514, -2.601648
15.295232, 20.419699, 12.171698, -2.594396
14.674713, 20.550846, 12.648458, -2.681711
15.416624, 20.393696, 12.108173, -2.607578
15.537427, 20.367523, 12.054040, -2.628017
15.657810, 20.341161, 12.007495, -2.653170
15.777776, 20.314521, 11.971619, -2.683660
15.173157, 20.445613, 12.245111, -2.590002
16.016824, 20.260348, 11.926385, -2.751146
16.136149, 20.232950, 11.911314, -2.785351
16.255280, 20.204934, 11.916869, -2.817308
16.374531, 20.176618, 11.935666, -2.845111
16.493900, 20.148183, 11.961946, -2.867678
16.613684, 20.119466, 12.008809, -2.881911
15.897351, 20.287520, 11.944889, -2.716936
16.854842, 20.061735, 12.147187, -2.890873
16.976622, 20.032830, 12.236803, -2.891291
17.099005, 20.003900, 12.331769, -2.897099
17.222830, 19.974849, 12.433304, -2.915700
17.347161, 19.945646, 12.534546, -2.949213
17.473008, 19.915888, 12.634463, -3.006080
17.599680, 19.885544, 12.733458, -3.085613
17.727348, 19.854363, 12.833282, -3.185011
17.856022, 19.822099, 12.935899, -3.309270
16.734087, 20.090608, 12.074408, -2.888551
17.985920, 19.788253, 13.045088, -3.464756
18.116957, 19.752704, 13.164242, -3.650312
18.248215, 19.716792, 13.290686, -3.852841
18.381863, 19.677011, 13.442673, -4.110399
18.517152, 19.634431, 13.619706, -4.413687
18.791592, 19.542583, 14.034138, -5.137035
18.653373, 19.590254, 13.811705, -4.742202
18.933225, 19.489026, 14.294501, -5.577831
19.077449, 19.431068, 14.543423, -6.003744
19.369963, 19.307847, 14.769347, -6.461814
