-0.490771, 1.605347, -2.643928, -2.982430
-0.296668, 1.777762, -2.856014, -2.031209
-0.516968, 1.574755, -2.594631, -3.136955
-0.543083, 1.543905, -2.544438, -3.292541
-0.568231, 1.510147, -2.484115, -3.460356
-0.592744, 1.474671, -2.417523, -3.636436
-0.616558, 1.437387, -2.344083, -3.822001
-0.662641, 1.358979, -2.181657, -4.217690
-0.683974, 1.315701, -2.083222, -4.440709
-0.640372, 1.400103, -2.270642, -4.009370
-0.704270, 1.270108, -1.973976, -4.681024
-0.723412, 1.222012, -1.852191, -4.941860
-0.741265, 1.171189, -1.715646, -5.227264
-0.757666, 1.117368, -1.561442, -5.542395
-0.772422, 1.060220, -1.385746, -5.893932
-0.799456, 0.940904, -0.996723, -6.674669
-0.808100, 0.871652, -0.724200, -7.189248
-0.787178, 1.003072, -1.210050, -6.252847
-0.813756, 0.796812, -0.396171, -7.796435
-0.815773, 0.715309, 0.007629, -8.528509
-0.809762, 0.534360, 1.072578, -10.405222
-0.801335, 0.433750, 1.760940, -11.697181
-0.817117, 0.632586, 0.428840, -9.288357
-0.778121, 0.307472, 2.958129, -13.675449
-0.740165, 0.157197, 4.768797, -16.582972
-0.683547, -0.024649, 7.524696, -21.093911
-0.486129, -0.516815, 13.543898, -30.216496
-0.361198, -0.802929, 10.897520, -26.153055
-0.606692, -0.236864, 10.966354, -26.373967
-0.157170, -1.357619, 3.607401, -13.148860
-0.262321, -1.037695, 7.561129, -19.817442
-0.126233, -1.479584, 2.646406, -11.346651
-0.200114, -1.213965, 5.100040, -15.761174
-0.103227, -1.586131, 1.994995, -10.025640
-0.085698, -1.681104, 1.536654, -9.010463
-0.072073, -1.767020, 1.205893, -8.201177
-0.061288, -1.845609, 0.963450, -7.537129
-0.051608, -1.921246, 0.751533, -6.962085
-0.044778, -1.988436, 0.621148, -6.487586
-0.033549, -2.113241, 0.430664, -5.664969
-0.029411, -2.168793, 0.382044, -5.338928
-0.025744, -2.220723, 0.353689, -5.052021
-0.022294, -2.269923, 0.338423, -4.791951
-0.018941, -2.316638, 0.333651, -4.554727
-0.015600, -2.361444, 0.335808, -4.333929
-0.038165, -2.054835, 0.496416, -6.023364
-0.012195, -2.403769, 0.346215, -4.133851
-0.008685, -2.444479, 0.360955, -3.946459
-0.005068, -2.483991, 0.378629, -3.773112
-0.001169, -2.520919, 0.401563, -3.614526
0.002928, -2.556564, 0.426264, -3.465352
0.007279, -2.590756, 0.452526, -3.326832
0.011717, -2.624503, 0.479151, -3.195017
0.021576, -2.687303, 0.533388, -2.962850
0.026998, -2.716606, 0.559735, -2.862880
0.016377, -2.657140, 0.506271, -3.071246
0.038566, -2.772486, 0.608738, -2.683219
0.044725, -2.799078, 0.630279, -2.607252
0.051124, -2.824803, 0.649184, -2.538940
0.032721, -2.744769, 0.584671, -2.771051
