0.402606, 0.100002
0.405206, 0.100010
0.407800, 0.100022
0.410387, 0.100040
0.412968, 0.100062
0.415543, 0.100089
0.418111, 0.100122
0.420673, 0.100160
0.423228, 0.100202
0.425777, 0.100250
0.428320, 0.100303
0.430856, 0.100362
0.433385, 0.100425
0.435908, 0.100494
0.438424, 0.100568
0.440934, 0.100648
0.443436, 0.100732
0.445932, 0.100823
0.448422, 0.100918
0.450904, 0.101019
0.453380, 0.101125
0.455848, 0.101237
0.458310, 0.101354
0.460765, 0.101477
0.463213, 0.101605
0.465654, 0.101739
0.468088, 0.101878
0.470516, 0.102023
0.472935, 0.102174
0.475348, 0.102330
0.477754, 0.102492
0.480153, 0.102659
0.482544, 0.102832
0.484928, 0.103011
0.487305, 0.103196
0.489675, 0.103386
0.492038, 0.103582
0.494393, 0.103784
0.496741, 0.103991
0.499081, 0.104204
0.501414, 0.104424
0.503740, 0.104649
0.506058, 0.104879
0.508369, 0.105116
0.510672, 0.105359
0.512968, 0.105607
0.515256, 0.105862
0.517536, 0.106122
0.519809, 0.106388
0.522075, 0.106661
0.524333, 0.106939
0.526583, 0.107223
0.528825, 0.107513
0.531060, 0.107809
0.533287, 0.108112
0.535506, 0.108420
0.537717, 0.108735
0.539921, 0.109055
0.542117, 0.109382
0.544305, 0.109714
0.546485, 0.110053
0.548657, 0.110398
0.550821, 0.110749
0.552977, 0.111106
0.555125, 0.111470
0.557266, 0.111839
0.559398, 0.112215
0.561522, 0.112597
0.563638, 0.112986
0.565746, 0.113380
0.567846, 0.113781
0.569938, 0.114188
0.572022, 0.114601
0.574098, 0.115020
0.576165, 0.115446
0.578224, 0.115878
0.580275, 0.116317
0.582318, 0.116762
0.584352, 0.117213
0.586378, 0.117670
0.588396, 0.118134
0.590406, 0.118604
0.592407, 0.119081
0.594399, 0.119564
0.596384, 0.120053
0.598360, 0.120549
0.600327, 0.121051
0.602286, 0.121560
0.604237, 0.122075
0.606179, 0.122597
0.608112, 0.123125
0.610037, 0.123659
0.611954, 0.124200
0.613862, 0.124748
0.615761, 0.125302
0.617652, 0.125862
0.619534, 0.126429
0.621407, 0.127003
0.623272, 0.127583
0.625128, 0.128170
0.626975, 0.128763
0.628814, 0.129363
0.630643, 0.129969
0.632464, 0.130582
0.634277, 0.131202
0.636080, 0.131828
0.637875, 0.132461
0.639661, 0.133101
0.641437, 0.133747
0.643206, 0.134400
0.644965, 0.135059
0.646715, 0.135725
0.648456, 0.136398
0.650188, 0.137078
0.651912, 0.137764
0.653626, 0.138457
0.655332, 0.139157
0.657028, 0.139863
0.658715, 0.140576
0.660393, 0.141296
0.662062, 0.142023
0.663722, 0.142757
0.665373, 0.143497
0.667015, 0.144244
0.668648, 0.144998
0.670271, 0.145759
0.671885, 0.146526
0.673490, 0.147301
0.675086, 0.148082
0.676673, 0.148870
0.678250, 0.149665
0.679818, 0.150467
0.681377, 0.151275
0.682926, 0.152091
0.684466, 0.152914
0.685997, 0.153743
0.687518, 0.154579
0.689030, 0.155423
0.690532, 0.156273
0.692025, 0.157130
0.693509, 0.157994
0.694983, 0.158865
0.696448, 0.159744
0.697903, 0.160629
0.699349, 0.161521
0.700785, 0.162420
0.702211, 0.163326
0.703628, 0.164239
0.705036, 0.165160
0.706433, 0.166087
0.707822, 0.167022
0.709200, 0.167963
0.710569, 0.168912
0.711928, 0.169868
0.713278, 0.170830
0.714617, 0.171800
0.715947, 0.172778
0.717268, 0.173762
0.718578, 0.174753
0.719879, 0.175752
0.721170, 0.176758
0.722451, 0.177771
0.723722, 0.178791
0.724984, 0.179819
0.726235, 0.180854
0.727477, 0.181896
0.728708, 0.182945
0.729930, 0.184002
0.731142, 0.185065
0.732344, 0.186137
0.733536, 0.187215
0.734718, 0.188301
0.735890, 0.189394
0.737051, 0.190495
0.738203, 0.191602
0.739345, 0.192718
0.740476, 0.193840
0.741598, 0.194970
0.742709, 0.196108
0.743810, 0.197253
0.744901, 0.198405
0.745982, 0.199565
0.747053, 0.200732
0.748113, 0.201907
0.749163, 0.203090
0.750203, 0.204279
0.751233, 0.205477
0.752252, 0.206682
0.753261, 0.207894
0.754260, 0.209114
0.755248, 0.210342
0.756226, 0.211577
0.757194, 0.212820
0.758151, 0.214070
0.759098, 0.215329
0.760034, 0.216594
0.760960, 0.217868
0.761875, 0.219149
0.762780, 0.220438
0.763675, 0.221735
